TestResponse,PredictValue,Tree 0Bias,Tree 0Dissimilarity,Tree 1Bias,Tree 1Dissimilarity,Tree 2Bias,Tree 2Dissimilarity,Tree 3Bias,Tree 3Dissimilarity,Tree 4Bias,Tree 4Dissimilarity,Tree 5Bias,Tree 5Dissimilarity,Tree 6Bias,Tree 6Dissimilarity,Tree 7Bias,Tree 7Dissimilarity,Tree 8Bias,Tree 8Dissimilarity,Tree 9Bias,Tree 9Dissimilarity,Tree 10Bias,Tree 10Dissimilarity,Tree 11Bias,Tree 11Dissimilarity,Tree 12Bias,Tree 12Dissimilarity,Tree 13Bias,Tree 13Dissimilarity,Tree 14Bias,Tree 14Dissimilarity,Tree 15Bias,Tree 15Dissimilarity,Tree 16Bias,Tree 16Dissimilarity,Tree 17Bias,Tree 17Dissimilarity,Tree 18Bias,Tree 18Dissimilarity,Tree 19Bias,Tree 19Dissimilarity
-0.458918,-0.382449,0.0415162,3.18939,0.00714085,1.50512,0.00194123,4.29351,0.0210065,2.605,0.00757417,2.84728,0.202866,2.511,0.0197239,2.55232,0.161397,3.65373,0.137132,1.3504,0.0226704,2.32982,0.056104,2.63854,0.0335723,2.829,0.00701374,2.51121,0.0565373,3.51169,0.00172457,2.68883,0.023537,2.89415,0.0108412,2.79412,0.0604543,2.83479,0.195645,1.8204,0.0171068,1.64905
-1.1964,-0.965045,0.303859,5.02247,0.0547824,3.8465,0.124544,1.34328,0.067045,3.87758,0.00967562,4.98694,0.00776911,1.48812,0.0263144,2.73726,0.0231947,2.80685,0.0925231,2.14925,0.0909632,2.69155,0.0203956,5.44223,0.0896373,4.62338,0.290343,5.32842,0.0667589,3.40193,0.110029,1.21913,0.110029,1.82174,0.0883634,2.6288,0.0788307,5.57491,0.139554,3.95248,0.581234,5.17238
-0.351459,-0.497438,0.161231,3.95357,0.190553,5.23737,0.0830634,4.49747,0.0133883,3.39655,0.192429,2.14678,0.303139,2.64102,0.241955,3.2976,0.269992,4.91172,0.276403,4.29578,0.441579,2.48359,0.18099,2.92312,0.441579,2.48359,0.0937659,2.92948,0.187576,3.16304,0.320255,8.08603,0.213574,3.93721,0.0983156,3.9619,0.227093,3.20378,0.0766505,5.44253,0.0793384,4.84421
-1.23886,-1.1275,0.213616,2.2091,0.246114,4.17501,0.146314,5.47774,0.246114,4.17501,0.199105,5.05213,0.188489,2.64528,0.202004,4.53743,0.00881255,5.02158,0.25608,2.86037,0.0723636,4.82884,0.0758258,2.55903,0.139959,5.04928,0.101135,6.2073,0.0428948,2.24637,0.137792,4.91217,0.00476837,3.60701,0.142732,5.16499,0.0527784,3.68721,0.0376953,4.41178,0.126093,4.18305
2.5092,1.23379,0.496618,3.85699,0.963891,3.1042,0.803569,2.5144,1.30662,6.70043,1.30662,5.70446,0.526669,4.64235,0.136572,3.02471,1.30662,6.67593,0.594934,3.54399,1.19915,3.30905,1.38766,1.05381,0.482752,5.14379,0.336181,3.77407,0.0198786,4.32019,0.440442,5.09165,1.38766,1.05381,0.391479,2.05254,1.13035,3.33606,0.367667,2.39728,0.670329,4.21084
2.54041,2.53895,0.00146413,2.98424,0.00146413,2.15337,0.00146413,2.18943,0.00146413,0.770334,0.00146413,2.75079,0.00146413,4.04024,0.00146413,1.01922,0.00146413,2.09136,0.00146413,3.6965,0.00146413,4.009,0.00146413,2.68752,0.0278289,4.77484,0.00146413,3.56212,0.00146413,0.981932,0.00146413,5.11463,0.00146413,0.982802,0.00146413,2.88917,0.00146413,4.76481,0.00146413,3.93789,0.00146413,1.4679
-0.354059,-0.277065,0.160838,1.83145,0.382018,1.35504,0.0622612,1.76634,0.0967088,2.19397,0.141044,3.7757,0.133612,2.62427,0.0854429,4.1461,0.317312,0.962612,0.089126,1.36946,0.0778601,1.88166,0.0388629,2.12407,0.0205862,1.65966,0.0131334,2.6708,0.000732243,1.89626,0.293625,4.01016,0.0165478,2.19648,0.107325,1.68219,0.0533439,2.56755,0.275446,2.28844,0.0763002,1.63704
-0.123542,0.272343,0.0241111,2.92047,0.168708,3.05059,0.176291,4.61188,0.19774,1.75926,0.0497627,3.92305,0.19774,1.75926,0.206839,4.659,0.697463,2.33349,0.566779,5.47951,0.999349,6.46494,0.295878,2.47744,0.156316,6.52197,0.22603,4.87209,0.118571,1.30391,0.161559,3.81519,0.734077,2.61951,0.210219,3.80422,0.121478,4.60088,0.222871,4.69589,0.106439,6.53761
2.54041,2.53149,0.00892591,3.47633,0.00892591,5.88028,0.00892591,2.25891,0.00892591,5.55569,0.00892591,4.17195,0.00892591,2.78704,0.00892591,4.45485,0.00892591,2.25891,0.00892591,2.25891,0.00892591,3.71944,0.00892591,1.94916,0.00892591,2.25891,0.00892591,4.66025,0.0028553,4.94725,0.00892591,2.48069,0.00892591,2.25891,0.163533,3.92942,0.00892591,4.20228,0.00892591,3.65548,0.00892591,2.25891
0.573209,0.427973,2.11244,3.49062,1.11163,5.43814,2.11244,3.49062,0.761233,5.96719,0.226538,3.56459,0.549074,4.26704,0.089831,3.07758,1.03871,3.38596,0.109893,3.52811,0.676133,3.52791,0.345421,3.19228,0.207631,3.37758,1.1597,3.9667,0.270735,2.67381,0.0267855,3.73864,0.248781,4.41063,0.0728022,3.24362,0.80803,3.97496,0.0133531,2.67407,0.790265,4.21939
-0.689435,-0.801802,0.0306221,3.71883,0.17238,4.16666,0.227341,3.18719,0.211916,3.80804,0.111505,3.68606,0.163213,2.80639,0.019641,2.82713,0.0118456,5.25934,0.0286722,3.83739,0.111505,5.68977,0.00230891,4.62108,0.0638378,2.79823,0.0219519,3.58607,0.935426,4.3061,0.050554,3.09197,0.228493,5.56527,0.0451192,4.45642,0.241554,3.42223,0.164946,2.12172,0.135481,4.49365
-0.133941,0.178821,0.277578,2.0312,0.196637,1.76823,0.597173,2.08398,0.376891,3.89189,0.597173,2.08398,0.238234,4.99139,0.994078,3.07521,0.0262625,2.86907,0.416105,1.59248,0.214836,2.9071,0.183985,1.47199,0.122447,2.30224,0.12314,3.03033,0.152605,2.42016,0.0976274,2.07912,0.373424,0.97838,0.219169,3.43788,0.0442791,2.35539,0.236934,4.77167,0.226786,3.26758
-0.43292,-0.687933,0.247647,3.20766,0.71518,3.65739,0.134526,4.12093,0.255417,4.16776,0.122827,3.53506,0.318246,3.84341,0.0410193,2.92234,0.27145,4.14574,0.0862417,3.88319,0.245365,3.22602,0.0253627,3.43724,0.249784,3.9137,0.0968286,4.4336,0.278382,3.80438,0.799241,4.5801,0.095991,3.45678,0.0276736,3.06505,0.0212463,3.37354,0.0054307,3.06588,0.0101681,2.06584
0.438885,0.435735,0.181237,4.66341,0.0758843,2.83383,0.0652569,4.04153,0.0354138,3.61836,0.142656,2.81797,0.0690121,4.54672,0.116675,1.73102,0.0460297,3.08585,0.00898233,4.0689,0.119561,3.28352,0.163411,3.10187,0.107775,2.97234,0.166704,1.98323,0.6096,2.35512,0.112975,2.01583,0.0650228,1.63821,0.0524859,3.0932,0.156132,3.07954,0.312727,2.7552,0.52398,2.27568
2.54041,2.51619,0.0242219,3.27315,0.0242219,3.72891,0.0242219,2.25356,0.0242219,2.0595,0.0364492,3.08304,0.0242219,5.0068,0.0242219,2.0595,0.0242219,3.41073,0.0242219,3.87078,0.0242219,4.43603,0.0242219,3.47017,0.399557,3.46381,0.0242219,4.69219,0.0242219,3.8982,0.0242219,3.92456,0.0242219,2.83575,0.0242219,2.9482,0.0242219,4.66354,0.0242219,3.92456,0.0242219,4.16293
-0.886154,-0.71386,0.338136,2.13128,0.00969297,2.55074,0.0290877,2.23309,0.149473,1.77861,0.155499,2.93064,0.0946203,1.3339,0.627582,2.54975,0.187058,2.99171,0.138713,4.01594,0.0703813,2.34171,0.110592,2.5686,0.093433,2.70074,0.105193,2.36018,0.0689948,5.15521,0.114578,1.16309,0.362947,5.09508,0.181714,3.04672,0.207825,1.15143,0.194826,1.74062,0.158645,4.0852
-0.0958103,-0.121255,0.329189,4.81103,0.104546,4.90195,0.192074,6.27564,0.147703,4.23259,0.123323,4.86052,0.022219,4.03707,0.300375,5.86284,0.210272,4.64753,0.259081,4.10939,0.312243,4.53507,0.367753,3.47153,0.119279,2.82508,0.213739,2.75994,0.0467728,4.95776,0.00246042,3.78362,0.317731,4.42368,0.0147662,5.17231,0.41715,3.36109,0.197707,2.70314,0.351288,3.36867
-0.393056,-0.25498,0.0343002,2.13696,0.0852133,1.65735,0.00647351,4.2288,0.104495,3.46488,0.695592,3.76573,0.094226,3.019,0.0716422,4.96648,0.443849,2.79273,0.117919,4.05439,0.154758,4.68713,0.0770585,4.34476,0.288293,2.00731,0.0719311,2.12221,0.0843467,1.6867,0.146916,4.49691,0.0696144,3.2786,0.527476,2.03577,0.0964791,3.29938,0.102545,2.95333,0.0638428,2.80828
-1.03088,-0.576522,0.125404,3.61931,0.361121,2.77212,0.286593,3.91213,0.502885,5.24556,0.397518,2.29025,0.300458,2.03619,0.495302,3.72466,0.0549924,3.95196,0.159709,2.74901,0.00256288,4.47034,0.188666,4.46118,0.0245185,5.00562,0.37766,3.89182,0.253951,2.11325,0.252436,5.24827,1.22859,3.08632,0.253996,4.28252,0.358162,2.99695,0.273523,4.23076,0.501671,3.97933
0.264697,0.58717,0.181891,1.99079,0.185333,2.50742,1.56881,4.85305,0.13105,3.82072,0.292142,2.84056,0.982929,4.83367,0.564429,4.05099,0.473435,3.3936,0.0311021,1.0863,0.495274,1.62126,0.721786,5.80955,0.178616,6.51543,1.10978,2.75818,0.680381,2.96585,0.488283,3.3304,0.181891,1.99079,1.95324,5.62685,0.0726991,5.02336,0.512259,1.88817,0.845469,3.43681
-0.801227,-0.556778,0.492081,3.37564,0.0943943,3.99142,0.172389,4.7706,0.348961,3.56419,0.0354651,4.4527,0.190719,2.73256,0.214117,2.73447,0.264249,2.50635,0.0308433,3.28226,0.30667,3.45593,0.0345132,4.10169,0.025775,2.4786,0.194763,2.91038,0.0543138,3.53325,0.324391,6.08461,0.216586,3.13557,0.168707,3.63043,0.122703,5.76096,0.598065,2.40013,0.0629076,4.86734
0.590541,0.698133,0.231251,5.37228,0.335856,4.12206,0.632755,3.45237,0.499032,3.16106,1.30497,4.55721,0.151789,3.27479,0.208936,3.26023,0.850272,3.91637,0.37424,5.56634,0.0915107,3.51094,0.661087,2.47617,0.203438,3.2934,0.185321,4.95569,0.569492,3.70127,0.272154,3.7626,0.372773,4.35473,0.000733733,4.33722,0.182409,2.9144,0.22441,5.07962,0.306044,3.85641
0.108709,0.245164,0.172853,2.30597,0.145122,2.71421,0.170973,2.99983,0.0585305,0.816506,0.0368654,2.34773,3.46899e-05,1.64458,0.0948586,3.72075,0.289264,3.80968,0.0845287,1.09416,0.0710097,1.93405,0.145988,2.58869,0.0585305,0.816506,0.0238663,2.09715,0.253014,5.08268,0.0632102,2.52718,0.0585305,0.816506,0.124609,4.16607,0.0937753,2.00502,0.0719802,3.60182,0.0623609,4.42127
1.43115,2.00891,0.463902,1.94904,0.0687717,2.7237,0.275632,3.75965,0.531506,3.25168,0.78401,3.42571,0.334242,3.17516,0.531506,2.13729,0.239024,2.63192,0.545693,2.33459,0.00763416,5.12571,0.531506,3.27319,0.0418489,3.8694,0.678067,2.38328,0.16059,4.60114,0.334675,3.68966,2.08002,3.31747,0.531506,3.8343,0.531506,2.3705,0.531506,3.50626,0.531506,2.22757
1.24049,0.196536,1.56392,4.34954,0.943433,3.75581,0.470867,3.4101,0.718982,3.26536,0.148663,3.46526,0.418004,3.20359,0.880424,3.04977,1.91057,3.3477,0.423203,4.02314,0.105209,5.0373,0.432829,3.27289,0.603457,3.77865,0.329183,4.11139,0.632748,2.22137,0.0869605,3.13599,0.0392972,5.99905,0.883891,4.28883,0.502353,4.87121,0.445302,2.63987,0.46896,4.24468
-1.00661,-0.991707,0.0163493,3.79234,0.093766,5.5087,0.223411,5.73483,0.206946,3.83063,0.0229211,1.90736,0.209891,4.79921,0.0318917,4.83058,0.00710547,5.72218,0.0825001,4.87809,0.170894,3.66005,0.228611,3.60645,0.320644,4.02259,0.184066,5.18636,0.027904,2.11449,0.0183713,3.02801,0.0604017,3.63698,0.0322371,3.45372,0.0284239,4.56223,0.0261708,3.83777,0.0305039,3.26646
0.416353,1.15546,0.893581,5.12262,0.790235,4.39513,0.355414,2.53095,0.34047,2.15152,0.363213,3.0463,0.140284,1.73999,1.38495,2.65915,0.138329,3.46546,0.286914,3.01991,0.124608,4.43247,0.411821,2.09122,0.945052,5.0941,0.135301,2.22763,1.17443,1.69283,0.569812,3.51899,0.421064,2.61044,0.157394,2.43386,0.00726056,2.09363,1.37953,2.91449,0.361653,2.94323
1.97451,1.5234,0.3271,2.40455,0.595836,5.11763,0.485689,1.57139,0.308902,2.71528,0.152624,5.36319,0.558484,2.00353,0.28299,2.04739,0.204909,4.9578,1.01701,4.73405,0.23446,3.27504,0.261758,2.07723,0.736224,2.91464,0.0376543,2.97917,0.27857,3.7125,0.388846,3.39415,0.23238,3.29757,0.405528,2.80966,1.3172,5.52193,1.01701,4.73405,0.0878302,4.1416
-0.821159,-0.930911,0.230824,3.89528,0.241916,3.75011,0.0308908,2.1391,0.127698,6.67634,0.0116523,3.13221,0.200146,7.18417,0.206992,3.96093,0.0833278,3.86764,0.102819,2.4965,0.0289049,2.08683,0.251658,3.01848,0.0869675,3.95974,0.188071,5.36466,0.337149,3.55786,0.0830677,3.22556,0.357601,4.1535,0.0692381,2.72768,0.116432,3.7796,0.161532,3.45436,0.271807,2.21163
-0.382657,-0.570482,0.236811,3.80892,0.599897,3.31647,0.0455798,4.12861,0.417931,5.07647,0.00629371,3.85748,0.184648,4.03273,0.386105,4.44333,0.17916,3.85502,0.404766,3.03534,0.169338,2.0638,0.708829,4.99,0.350336,4.0888,0.160549,4.4569,0.0795002,4.49519,0.0627458,3.74927,0.00773805,2.97452,0.508491,3.45486,0.467544,3.32312,0.440463,1.59522,0.133251,4.16238
-0.266531,-0.362605,0.197467,3.41448,0.580723,2.86318,0.261018,3.93412,0.113406,4.76146,0.040828,4.16866,1.1698,6.57287,0.424539,4.28164,0.225198,3.40724,0.525282,5.52252,0.0246658,2.42623,0.124961,3.78103,0.13401,4.32149,0.0683427,4.4723,0.277541,3.3812,0.228903,3.74608,0.781219,3.06139,0.697736,3.8974,0.327985,3.39135,0.626436,2.90868,0.590711,2.96918
-1.212,-1.20085,0.0250102,4.0329,0.0185974,4.53385,0.0358428,3.04361,0.109071,3.22817,0.0542841,3.97415,0.0380092,3.5544,0.0191866,5.9583,0.0278527,3.11546,0.0551682,2.40342,0.0267434,0.924537,0.00832808,3.82716,0.0342078,4.11206,0.0373594,3.86111,0.0345429,2.47647,0.0348895,4.00935,0.0365651,1.746,0.0631409,5.2189,0.107338,3.86929,0.537416,4.39111,0.0423423,1.73506
-0.0958103,-0.266694,0.221688,4.04358,0.570735,4.16411,0.215947,2.37483,0.0417234,3.83181,0.340847,3.61542,0.133945,3.50682,0.191466,3.83285,0.0410013,3.10511,0.291017,2.85527,0.103657,4.1064,0.116656,3.95661,0.167959,2.34749,0.137953,1.95152,0.0864763,4.16505,0.0440344,3.3818,0.405387,4.84175,0.116576,4.00597,0.245953,5.04932,0.0659161,4.39271,0.0898561,4.87274
0.494348,0.652449,0.258411,3.24976,0.29145,2.33891,0.214366,3.11875,0.0333101,4.81552,0.0607165,1.8597,0.0828149,2.11157,0.0875813,3.55584,0.076987,4.36164,1.06457,2.57878,0.216272,1.85926,0.103722,2.25686,0.146077,2.32732,0.782577,3.96246,0.0559502,3.42374,0.24747,2.93111,0.0221526,2.38269,0.164709,3.1068,0.43509,3.2742,0.370528,1.7437,0.0756004,3.44937
-1.27006,-1.25631,0.0150181,3.03943,0.0432177,2.40797,0.0445983,2.83867,0.0631496,5.69872,0.0735489,3.29237,0.0680543,4.55508,0.109946,2.01282,0.110596,2.55811,0.0221303,2.80047,0.0570834,1.6345,0.438615,4.9131,0.0406178,3.24125,0.0879344,3.15692,0.0413631,3.08414,0.027844,3.29001,0.0781071,3.9024,0.00964534,3.30213,0.0624996,5.52613,0.0676559,3.10717,0.0151337,3.88768
-0.0160826,1.34346,1.19695,3.28705,0.614584,4.16981,0.645781,4.5286,0.356447,5.27726,0.69139,4.67917,0.434528,4.28452,0.546667,3.12737,0.552188,2.62981,1.40244,6.14045,0.645781,4.5286,0.84088,4.77858,0.840013,2.95574,0.52099,1.85981,0.560637,3.22371,0.775668,5.63204,0.103659,3.61574,1.19695,5.39553,0.598702,5.05923,0.293073,5.95451,0.833947,5.0876
-1.20766,-0.947745,0.130053,5.35516,0.111903,2.34518,0.423832,1.11339,0.423015,2.74224,0.20944,1.88751,0.230022,4.65106,0.352213,2.55943,0.664575,6.5709,0.330115,1.15022,0.341164,1.85483,0.238471,4.63879,0.327298,2.03575,0.309151,4.96789,0.106943,2.61869,0.0485919,4.39859,0.00872803,4.69967,0.423832,1.11339,0.0403796,3.95747,0.656082,5.36335,0.167771,6.89072
-1.08807,-0.951282,0.287233,4.58988,0.237317,5.1181,0.323327,3.77331,0.0685948,2.8894,0.306911,3.77139,0.377707,5.04636,0.0486628,5.50242,0.709016,3.90247,0.0995268,5.11169,0.566893,4.25668,0.206119,2.27517,0.0289042,5.47676,0.312538,5.03514,0.138235,3.63519,0.175961,5.60222,0.296079,3.68331,0.175355,2.77906,0.503631,4.28632,0.0759116,4.24464,0.119459,3.26943
-1.08114,-0.914978,0.358332,3.73469,0.205612,2.66273,0.49448,3.28547,0.344899,2.59165,0.270607,2.2582,0.47034,4.75612,0.530588,4.94692,0.0110586,5.07562,0.303086,6.51783,1.07222,4.9442,0.294203,4.69681,0.413144,4.3285,0.164448,4.83802,0.313937,1.98851,0.319551,2.71283,0.259774,2.32562,0.393213,4.97693,0.365914,1.90599,0.251542,2.98154,0.311578,4.44195
-1.37059,-1.38563,0.0986716,3.16464,0.096505,1.45461,0.089815,3.3602,0.0831594,3.69874,0.086002,3.89311,0.0116473,3.70632,0.0118206,2.01377,0.0508178,2.68737,0.0223931,4.24458,0.0716624,5.59962,0.0326191,5.3355,0.0378188,5.57825,0.00793803,4.35476,0.00247848,2.59926,0.00142133,3.68062,0.0276967,3.09161,0.0149404,2.78436,0.00637817,4.23824,0.0118206,2.01377,0.0233753,3.83631
-1.03868,-0.789119,0.200595,4.19971,0.881189,3.15299,0.193662,4.00229,0.0793565,3.70151,0.231706,3.81226,0.0405816,3.04288,0.308314,3.62675,0.0632377,4.11464,0.0634543,4.41917,0.0624201,3.42763,0.31477,3.23941,0.0788366,3.91241,0.251638,4.13584,0.838032,2.68102,0.0387993,4.42459,0.838032,2.68102,0.259957,3.6674,0.15688,3.42107,0.466787,3.12424,0.266023,6.80473
1.6738,1.31411,0.701997,2.14325,0.454921,3.1629,0.492762,3.22455,0.335979,2.64663,0.830377,3.84355,0.716347,2.39954,0.764299,2.79515,0.454921,3.1629,1.22629,3.98312,0.0415502,2.066,0.250402,3.74903,1.22629,3.98312,0.84628,3.68099,0.32883,4.29055,0.42295,1.62245,0.65476,2.52852,0.766126,0.778759,0.955912,1.19486,0.531926,1.64205,0.339929,1.87293
-0.28733,-0.16861,0.0363924,3.86236,0.386728,2.06003,0.125479,3.27877,0.138218,3.12959,0.177996,3.0498,0.975802,5.35311,0.92164,2.55865,0.922939,4.36197,0.754808,3.03288,0.347504,2.6239,0.0690345,3.70199,0.0732231,3.21771,0.457053,2.3633,0.148618,2.86151,0.137785,3.59782,0.49137,0.882411,0.891731,3.49811,0.200181,2.93104,0.21006,2.98441,0.844502,4.3035
-0.273464,-0.0294038,0.097431,2.31389,0.332454,3.2112,1.19312,3.88121,0.0924046,2.86649,0.308189,3.98513,0.977853,2.78302,0.360186,2.58577,0.276818,2.40852,0.309056,2.10152,0.169533,0.851574,0.114936,2.95503,0.174299,1.3426,0.187211,1.87263,1.12301,4.32697,0.506859,4.30139,0.0978209,2.90959,0.101071,3.67015,0.103959,2.93319,0.778756,2.80001,0.717004,3.12494
-0.298596,0.184154,0.506581,3.03996,0.53076,2.57416,1.79036,4.37152,0.57071,2.59948,0.0516135,2.30175,0.454744,3.86717,0.832858,3.30902,0.262112,3.24393,1.2289,1.25666,0.326761,2.81233,0.0763118,3.75397,0.321561,2.69085,0.164604,2.54288,0.611195,3.21714,1.12047,4.99738,1.87095,3.70569,0.416021,2.9473,0.0485804,2.11774,0.0292263,3.37295,0.810326,2.52873
-0.969348,-0.915584,0.0788263,5.6832,0.0487813,2.20679,0.0127477,1.28602,0.0208333,2.15844,0.0302964,1.36666,0.149888,1.31995,0.000901341,3.29467,0.0686698,2.49399,0.0103645,1.30839,0.000468075,0.988959,0.0355656,1.91524,0.0546308,2.35434,0.183686,2.45168,0.043365,2.78066,0.0133227,1.2006,0.0268995,1.87599,0.0165002,1.77984,0.0208333,5.75395,0.0517422,2.3337,0.0632969,3.13393
-0.208469,-0.280903,0.0468104,2.51518,0.0265044,2.1161,0.204736,3.05446,0.00951898,2.06578,0.0978534,2.34967,0.055969,1.57546,0.233477,3.08991,0.0945314,3.52619,0.31595,3.21038,0.0430406,2.65068,0.328083,4.24962,0.415464,2.82041,0.0041734,2.50655,0.0600131,2.13974,0.0590887,1.76111,0.00053367,2.99807,0.0746876,2.24952,0.252542,2.41522,0.0395035,1.68101,0.0143719,2.75543
-0.601041,-0.465487,0.0628989,2.72657,0.148693,2.25598,0.105222,1.88814,0.0109026,4.24441,0.0845641,3.17584,0.601927,3.37237,0.148119,5.04455,0.0524997,3.26836,0.252112,2.28971,0.500823,4.67982,0.0596491,4.12592,0.100023,1.9077,0.0810976,3.21427,0.0810976,3.94444,0.116628,2.59344,0.17975,2.1164,0.264851,3.51639,0.303675,2.04608,0.135554,1.82406,0.311474,4.12425
0.739597,0.606742,0.285715,4.84957,0.606715,3.43582,0.0689433,3.67907,0.293177,5.82002,0.175309,4.41678,0.406693,4.79053,0.0202447,3.96206,0.0158638,4.4425,0.00633109,2.91647,0.230252,3.21779,0.683053,3.19101,0.228952,4.1624,0.288141,3.04576,0.938702,3.56807,0.250184,3.32838,1.07832,2.48584,0.294044,2.24625,0.947469,4.3788,0.0829292,4.48597,0.279312,2.09397
0.767328,0.287062,0.118546,4.50751,0.246283,4.24375,0.0812818,3.82883,0.136756,5.48373,0.393488,3.73369,0.0374431,4.6685,0.508096,3.54511,0.00589871,3.42154,0.0580134,3.85393,1.4474,5.5771,0.906301,2.14475,0.078162,4.84979,0.381716,4.99557,0.00394884,3.13504,0.187019,3.464,1.06749,4.78694,0.400204,4.17329,1.4474,5.5771,0.53053,5.94063,0.0207494,3.17223
-0.277797,-0.32125,0.20002,4.85499,0.178745,4.04621,0.272757,5.42589,0.217178,1.95181,0.0774384,3.0019,0.134201,2.20685,0.510019,4.21606,0.0954493,2.95926,0.0542567,5.46352,0.380317,5.48264,0.278924,2.70043,0.0460528,5.87762,0.510553,4.7317,0.421047,4.35978,0.000122756,4.81412,0.317733,2.18851,0.569829,3.06176,0.470444,2.64948,0.0634283,3.35455,0.773481,6.71628
-0.581976,-0.472858,0.0702693,2.21362,0.159241,1.07549,0.088468,1.55234,0.187979,2.5261,0.131798,2.38445,0.0348065,2.03679,0.0122068,2.67195,0.410523,2.75059,0.0319654,1.68773,0.0503374,1.37785,0.0936677,1.68801,0.0586568,1.34226,0.120532,1.61834,0.084655,1.53952,0.21831,2.63167,0.0832684,2.25627,0.0252059,3.06077,0.0565439,3.16734,0.114318,3.54743,0.0122068,2.67195
2.54041,2.54041,7.15256e-07,3.47967,7.15256e-07,1.91353,7.15256e-07,3.26756,7.15256e-07,2.85727,7.15256e-07,3.889,7.15256e-07,4.26549,7.15256e-07,1.32176,7.15256e-07,1.91353,7.15256e-07,1.32176,7.15256e-07,2.5329,7.15256e-07,1.91353,7.15256e-07,4.26549,7.15256e-07,2.12919,7.15256e-07,1.91353,7.15256e-07,1.91353,7.15256e-07,2.51782,7.15256e-07,3.68796,7.15256e-07,2.05658,7.15256e-07,1.9447,7.15256e-07,4.15125
0.239566,0.337424,0.224903,3.57793,0.110127,2.60227,0.229892,5.09742,0.535494,3.61471,0.0718603,7.61638,0.185955,4.98543,0.90307,2.27602,0.184866,2.2267,0.00324544,3.65595,0.0218861,1.94919,0.00339851,1.94148,0.819307,3.42081,0.924735,3.57093,0.21095,1.3788,0.531008,3.39663,0.163432,1.64051,0.377772,4.10067,0.296311,1.97449,0.216583,2.31714,0.238731,4.86447
0.328826,-0.0591594,0.199066,3.67279,0.151691,2.78224,0.156026,5.57443,0.639301,4.29458,0.304432,2.83723,0.0884869,3.54056,0.304432,2.83723,0.32523,2.43457,0.273234,3.95239,0.23272,3.59088,0.227737,4.12684,0.113779,3.61058,0.346966,1.99199,0.0231448,2.31491,0.498911,4.07599,0.0990465,3.64558,0.129811,4.70128,0.227304,2.47414,0.260018,4.44291,0.706203,4.70568
-0.269131,-0.126604,0.375702,5.50448,0.300308,1.62639,0.132648,2.73212,0.131551,2.86465,0.518692,3.90513,0.222602,2.29302,0.0323533,1.80864,0.0345487,4.70785,0.010457,1.55999,0.0664397,3.36514,0.146514,2.85012,0.124329,2.96662,0.175516,2.14291,0.138195,2.57578,0.299383,4.59714,0.19799,3.20979,0.119129,4.01197,0.239356,3.43644,0.0399216,3.03336,0.0217807,2.06882
-0.819425,-0.990315,0.055631,2.54345,0.153557,1.17625,0.0174527,5.52033,0.108927,1.7292,0.26432,4.42884,0.0169472,3.3703,0.255913,2.88284,0.227045,6.01081,0.0821592,3.58144,0.184235,2.95407,0.315276,4.79323,0.0114341,3.47416,0.0642971,2.28215,0.112827,3.36189,0.0197636,5.81855,0.161887,3.26577,0.033316,4.6837,0.0481883,4.0847,0.16634,3.68261,0.0642971,2.28215
-0.7059,-0.595318,0.0016436,2.92283,0.249059,2.77351,0.245772,2.14579,0.204608,2.39505,0.0100555,1.42411,0.0121354,1.83953,0.00922644,3.57055,0.0791673,2.59222,0.117514,4.31874,0.0253655,1.33915,0.187964,3.07871,0.0464529,2.57379,0.0074932,2.39252,0.0542524,2.40462,0.328787,3.1404,0.0405601,2.13031,0.0102722,1.26969,0.114048,3.64913,0.00312269,1.79859,0.179153,2.27364
-0.746631,-0.728419,0.154243,2.25784,0.133964,2.33049,0.00969297,4.33561,0.217531,3.03454,0.269527,5.82315,0.0576163,2.85777,0.0598088,5.31109,0.134022,3.00631,0.197599,2.96901,0.301854,3.87741,0.252022,2.36847,0.0597827,2.3806,0.122525,3.66278,0.106579,3.62471,0.0953395,3.23613,0.116285,3.10505,0.209558,2.58003,0.0797406,2.47514,0.111805,3.91942,0.296366,3.45674
-0.990147,-1.1092,0.0462985,3.97734,0.153064,3.37352,0.0906687,2.04834,0.244419,3.66082,0.040622,2.60597,0.0594709,2.22638,0.0620271,2.33828,0.0412723,2.45563,0.0577377,2.74695,0.185128,4.88681,0.00205803,3.99749,0.250774,4.28164,0.054098,3.5186,0.0492883,3.32159,0.0162704,3.65077,0.0568711,3.17392,0.0575209,2.51174,0.116667,2.85539,0.0704479,1.91459,0.0629373,4.04042
0.0255144,0.823474,0.6054,2.41999,0.908885,3.60478,0.967814,4.60885,0.563976,2.15484,1.14757,4.83435,0.982697,3.35384,0.359825,3.14733,0.774561,2.79535,0.314761,3.30826,0.293379,2.5641,0.828658,4.26157,0.866421,3.29384,0.0457671,3.85545,0.637638,3.00853,0.244199,2.3805,0.673969,3.20683,0.536245,2.13595,0.868739,5.47797,1.71694,5.92977,0.540405,3.11909
